product_name,original_price,final_price,discount_percent,urgency_flag,fake_discount_flag,rating,platform,discount_intensity,price_manipulation_score,trust_score,urgency_weight,fake_discount_weight,dark_pattern_score,manipulation_level,year,,,,platform
Realme Max Laptop,45511,36408,20,0,0,4.6,Ajio,0.2,11.37775,3.6799999999999997,0,0,8.000000000000002,Low,2019,,,,
Realme Prime Laptop,30219,15109,50,0,1,5,Ajio,0.5,18.886875,2.5,0,0.5,70,Moderate,2022,,,,
Realme Max Laptop,21693,15185,30,1,0,4.5,JioMart,0.3,8.134875,3.15,0.3,0,42,Moderate,2020,,,,
Apple Lite Laptop,14321,5728,60,0,1,4.8,Ajio,0.6,10.74075,1.92,0,0.5,74,High Manipulation,2019,,,,
Redmi Lite Smartwatch,36352,29081,20,0,0,4.6,Nykaa,0.2,9.088,3.6799999999999997,0,0,8.000000000000002,Low,2016,,,,
Oppo Prime Headphones,16249,14624,10,0,0,2.9,Meesho,0.1,2.031125,2.61,0,0,4.000000000000001,Low,2018,,,,
Oppo Plus Smartphone,13061,7836,40,0,0,4.8,Ajio,0.4,6.5305,2.88,0,0,16.000000000000004,Low,2023,,,,
Redmi Lite Smartwatch,72799,65519,10,1,0,4.5,Snapdeal,0.1,9.099875,4.05,0.3,0,34,Low,2022,,,,
Oppo Prime Smartphone,34704,20822,40,0,0,4.6,Ajio,0.4,17.352,2.76,0,0,16.000000000000004,Low,2020,,,,
Vivo Lite Laptop,28708,20095,30,0,0,3.6,Snapdeal,0.3,10.7655,2.52,0,0,12,Low,2017,,,,
Samsung Ultra Smartphone,79817,71835,10,0,0,3.6,Meesho,0.1,9.977125,3.24,0,0,4.000000000000001,Low,2018,,,,
Vivo Ultra Smartphone,25125,15075,40,0,0,2.7,Myntra,0.4,12.5625,1.62,0,0,16.000000000000004,Low,2019,,,,
Oppo Prime Headphones,38457,34611,10,0,0,2.6,JioMart,0.1,4.807125,2.3400000000000003,0,0,4.000000000000001,Low,2025,,,,
Apple Pro Smartwatch,58476,29238,50,0,1,3.9,Myntra,0.5,36.5475,1.95,0,0.5,70,Moderate,2015,,,,
Realme Pro Smartphone,21526,12915,40,1,0,3,Ajio,0.4,10.763,1.7999999999999998,0.3,0,46,Moderate,2021,,,,
Vivo Ultra Headphones,22872,18297,20,0,0,4.5,Snapdeal,0.2,5.718,3.6,0,0,8.000000000000002,Low,2015,,,,
Vivo Max Smartwatch,16579,14921,10,0,0,3.5,Nykaa,0.1,2.072375,3.15,0,0,4.000000000000001,Low,2022,,,,
Oppo Prime Headphones,71886,57508,20,1,0,4.3,Flipkart,0.2,17.9715,3.44,0.3,0,38,Low,2021,,,,
Samsung Max Smartphone,45057,40551,10,1,0,2.9,Ajio,0.1,5.632125,2.61,0.3,0,34,Low,2025,,,,
Apple Max Laptop,18890,9445,50,0,1,4.4,Paytm Mall,0.5,11.80625,2.2,0,0.5,70,Moderate,2023,,,,
Redmi Plus Smartwatch,29674,14837,50,0,1,3.5,Amazon,0.5,18.54625,1.75,0,0.5,70,Moderate,2019,,,,
Apple Plus Smartphone,58241,23296,60,0,1,4.7,Meesho,0.6,43.68075,1.8800000000000001,0,0.5,74,High Manipulation,2023,,,,
Apple Lite Smartphone,10054,7037,30,0,0,3.3,Meesho,0.3,3.77025,2.3099999999999996,0,0,12,Low,2025,,,,
Redmi Lite Smartwatch,20600,18540,10,1,0,3.7,JioMart,0.1,2.575,3.33,0.3,0,34,Low,2024,,,,
Oppo Prime Smartwatch,8121,7308,10,1,0,3.6,Ajio,0.1,1.015125,3.24,0.3,0,34,Low,2017,,,,
Vivo Ultra Smartphone,79323,39661,50,0,1,3,Flipkart,0.5,49.576875,1.5,0,0.5,70,Moderate,2025,,,,
Apple Plus Smartwatch,71494,57195,20,0,0,4.4,Amazon,0.2,17.8735,3.5200000000000005,0,0,8.000000000000002,Low,2024,,,,
Vivo Plus Headphones,37399,14959,60,0,1,3.4,Amazon,0.6,28.04925,1.36,0,0.5,74,High Manipulation,2022,,,,
Realme Prime Headphones,33377,26701,20,1,0,4.7,Flipkart,0.2,8.34425,3.7600000000000002,0.3,0,38,Low,2023,,,,
Apple Plus Headphones,45308,18123,60,0,1,2.8,Snapdeal,0.6,33.981,1.1199999999999999,0,0.5,74,High Manipulation,2020,,,,
Oppo Prime Laptop,50211,25105,50,0,1,5,Paytm Mall,0.5,31.381875,2.5,0,0.5,70,Moderate,2016,,,,
Apple Prime Laptop,48725,29235,40,1,0,2.7,Flipkart,0.4,24.3625,1.62,0.3,0,46,Moderate,2025,,,,
Apple Plus Smartwatch,49684,34778,30,0,0,3.9,Flipkart,0.3,18.6315,2.73,0,0,12,Low,2018,,,,
Apple Lite Smartphone,24411,12205,50,0,1,3.2,Nykaa,0.5,15.256875,1.6,0,0.5,70,Moderate,2021,,,,
Apple Max Headphones,75670,37835,50,1,1,4.1,Snapdeal,0.5,47.29375,2.05,0.3,0.5,100,High Manipulation,2020,,,,
Vivo Lite Laptop,15406,12324,20,0,0,2.8,Myntra,0.2,3.8515,2.2399999999999998,0,0,8.000000000000002,Low,2020,,,,
Realme Pro Smartphone,56731,34038,40,1,0,4.4,Paytm Mall,0.4,28.3655,2.64,0.3,0,46,Moderate,2015,,,,
OnePlus Prime Laptop,69135,55308,20,1,0,2.5,Flipkart,0.2,17.28375,2,0.3,0,38,Low,2018,,,,
Samsung Ultra Headphones,75652,60521,20,0,0,3.7,JioMart,0.2,18.913,2.9600000000000004,0,0,8.000000000000002,Low,2020,,,,
Redmi Lite Smartwatch,25396,20316,20,1,0,3.1,Flipkart,0.2,6.349,2.4800000000000004,0.3,0,38,Low,2022,,,,
Samsung Pro Smartwatch,24715,9886,60,0,1,4.2,Paytm Mall,0.6,18.53625,1.6800000000000002,0,0.5,74,High Manipulation,2018,,,,
Oppo Prime Smartwatch,30731,12292,60,1,1,3.7,Ajio,0.6,23.04825,1.4800000000000002,0.3,0.5,104,High Manipulation,2022,,,,
Samsung Plus Laptop,65790,39474,40,0,0,3.8,Meesho,0.4,32.895,2.28,0,0,16.000000000000004,Low,2017,,,,
Redmi Max Smartphone,71579,57263,20,0,0,4.1,Myntra,0.2,17.89475,3.28,0,0,8.000000000000002,Low,2025,,,,
Vivo Plus Headphones,66274,26509,60,1,1,4.6,Myntra,0.6,49.7055,1.8399999999999999,0.3,0.5,104,High Manipulation,2019,,,,
OnePlus Pro Laptop,6984,3492,50,1,1,3.6,Ajio,0.5,4.365,1.8,0.3,0.5,100,High Manipulation,2019,,,,
Samsung Ultra Smartphone,38360,34524,10,1,0,3.3,JioMart,0.1,4.795,2.9699999999999998,0.3,0,34,Low,2023,,,,
Samsung Plus Headphones,79081,31632,60,1,1,3.1,JioMart,0.6,59.31075,1.2400000000000002,0.3,0.5,104,High Manipulation,2017,,,,
Oppo Lite Headphones,9448,6613,30,1,0,3.3,Meesho,0.3,3.543,2.3099999999999996,0.3,0,42,Moderate,2019,,,,
Vivo Max Laptop,76781,69102,10,1,0,3.1,Myntra,0.1,9.597625,2.79,0.3,0,34,Low,2023,,,,
OnePlus Plus Laptop,67315,26926,60,0,1,2.8,Flipkart,0.6,50.48625,1.1199999999999999,0,0.5,74,High Manipulation,2025,,,,
Vivo Lite Headphones,7835,5484,30,0,0,3.2,Paytm Mall,0.3,2.938125,2.2399999999999998,0,0,12,Low,2018,,,,
Realme Plus Smartphone,69782,34891,50,0,1,4.9,Amazon,0.5,43.61375,2.45,0,0.5,70,Moderate,2020,,,,
Redmi Lite Headphones,66317,59685,10,1,0,3.4,Paytm Mall,0.1,8.289625,3.06,0.3,0,34,Low,2015,,,,
Samsung Plus Headphones,75162,52613,30,1,0,3.5,Myntra,0.3,28.18575,2.4499999999999997,0.3,0,42,Moderate,2019,,,,
Vivo Pro Smartphone,35843,17921,50,1,1,2.8,Nykaa,0.5,22.401875,1.4,0.3,0.5,100,High Manipulation,2020,,,,
Apple Lite Smartphone,44370,31058,30,0,0,3,Snapdeal,0.3,16.63875,2.0999999999999996,0,0,12,Low,2018,,,,
OnePlus Pro Laptop,7839,4703,40,0,0,3.9,JioMart,0.4,3.9195,2.34,0,0,16.000000000000004,Low,2020,,,,
Samsung Prime Smartwatch,20939,16751,20,0,0,2.9,Ajio,0.2,5.23475,2.32,0,0,8.000000000000002,Low,2019,,,,
Apple Pro Smartphone,74044,51830,30,1,0,3.2,Nykaa,0.3,27.7665,2.2399999999999998,0.3,0,42,Moderate,2016,,,,
Samsung Pro Smartphone,77713,69941,10,0,0,3.8,Ajio,0.1,9.714125,3.42,0,0,4.000000000000001,Low,2018,,,,
Samsung Pro Headphones,46143,41528,10,1,0,3.1,Amazon,0.1,5.767875,2.79,0.3,0,34,Low,2018,,,,
Realme Lite Headphones,54373,48935,10,1,0,4.8,Meesho,0.1,6.796625,4.32,0.3,0,34,Low,2023,,,,
Realme Lite Smartwatch,7286,6557,10,0,0,3,Flipkart,0.1,0.91075,2.7,0,0,4.000000000000001,Low,2018,,,,
Redmi Prime Headphones,26658,18660,30,1,0,4.8,JioMart,0.3,9.99675,3.36,0.3,0,42,Moderate,2023,,,,
Apple Max Headphones,12144,6072,50,0,1,4.8,Meesho,0.5,7.59,2.4,0,0.5,70,Moderate,2018,,,,
Samsung Pro Laptop,41436,24861,40,1,0,3.7,Amazon,0.4,20.718,2.22,0.3,0,46,Moderate,2025,,,,
Redmi Max Headphones,50744,40595,20,1,0,3.6,Amazon,0.2,12.686,2.8800000000000003,0.3,0,38,Low,2019,,,,
Vivo Max Smartwatch,49564,24782,50,0,1,3.8,Flipkart,0.5,30.9775,1.9,0,0.5,70,Moderate,2015,,,,
Vivo Plus Laptop,49703,19881,60,1,1,4.6,Ajio,0.6,37.27725,1.8399999999999999,0.3,0.5,104,High Manipulation,2021,,,,
Oppo Prime Smartwatch,54952,49456,10,0,0,3.5,JioMart,0.1,6.869,3.15,0,0,4.000000000000001,Low,2016,,,,
OnePlus Plus Headphones,73601,36800,50,0,1,4.4,Snapdeal,0.5,46.000625,2.2,0,0.5,70,Moderate,2025,,,,
Apple Prime Smartphone,51536,41228,20,0,0,3.2,Snapdeal,0.2,12.884,2.5600000000000005,0,0,8.000000000000002,Low,2016,,,,
Redmi Pro Smartwatch,77598,31039,60,1,1,3,Meesho,0.6,58.1985,1.2000000000000002,0.3,0.5,104,High Manipulation,2018,,,,
OnePlus Max Laptop,77561,54292,30,0,0,4.1,Flipkart,0.3,29.085375,2.8699999999999997,0,0,12,Low,2020,,,,
Realme Pro Smartwatch,18302,14641,20,0,0,3.4,JioMart,0.2,4.5755,2.72,0,0,8.000000000000002,Low,2016,,,,
OnePlus Ultra Headphones,35904,14361,60,0,1,4,Myntra,0.6,26.928,1.6,0,0.5,74,High Manipulation,2017,,,,
OnePlus Pro Smartphone,10655,8524,20,1,0,3.5,Myntra,0.2,2.66375,2.8000000000000003,0.3,0,38,Low,2020,,,,
Redmi Prime Smartwatch,16302,11411,30,1,0,2.7,Ajio,0.3,6.11325,1.89,0.3,0,42,Moderate,2024,,,,
Vivo Max Smartwatch,12293,6146,50,0,1,4.5,Nykaa,0.5,7.683125,2.25,0,0.5,70,Moderate,2025,,,,
Apple Ultra Headphones,57236,22894,60,0,1,2.9,Meesho,0.6,42.927,1.16,0,0.5,74,High Manipulation,2020,,,,
OnePlus Pro Laptop,29807,23845,20,0,0,4.5,Flipkart,0.2,7.45175,3.6,0,0,8.000000000000002,Low,2021,,,,
OnePlus Pro Smartwatch,7102,6391,10,0,0,3.4,Ajio,0.1,0.88775,3.06,0,0,4.000000000000001,Low,2024,,,,
Samsung Plus Smartwatch,34412,30970,10,1,0,3.7,JioMart,0.1,4.3015,3.33,0.3,0,34,Low,2020,,,,
Oppo Prime Smartphone,57111,34266,40,0,0,4.3,Paytm Mall,0.4,28.5555,2.5799999999999996,0,0,16.000000000000004,Low,2018,,,,
Apple Prime Headphones,6571,3285,50,0,1,3.3,Paytm Mall,0.5,4.106875,1.65,0,0.5,70,Moderate,2015,,,,
Realme Lite Headphones,46492,18596,60,0,1,4.7,Nykaa,0.6,34.869,1.8800000000000001,0,0.5,74,High Manipulation,2024,,,,
Samsung Plus Smartphone,61208,42845,30,1,0,3.4,Ajio,0.3,22.953,2.38,0.3,0,42,Moderate,2023,,,,
Apple Pro Laptop,13769,11015,20,0,0,4.9,Myntra,0.2,3.44225,3.9200000000000004,0,0,8.000000000000002,Low,2024,,,,
Apple Max Headphones,70216,28086,60,0,1,4.5,Paytm Mall,0.6,52.662,1.8,0,0.5,74,High Manipulation,2016,,,,
Samsung Plus Smartwatch,11274,7891,30,0,0,4.5,Amazon,0.3,4.22775,3.15,0,0,12,Low,2018,,,,
Realme Plus Smartwatch,71936,64742,10,1,0,3,Myntra,0.1,8.992,2.7,0.3,0,34,Low,2019,,,,
Redmi Prime Laptop,60067,36040,40,0,0,4.9,Amazon,0.4,30.0335,2.94,0,0,16.000000000000004,Low,2024,,,,
Apple Prime Smartwatch,61811,49448,20,0,0,4.6,Myntra,0.2,15.45275,3.6799999999999997,0,0,8.000000000000002,Low,2021,,,,
Vivo Max Laptop,10625,6375,40,0,0,4.9,Amazon,0.4,5.3125,2.94,0,0,16.000000000000004,Low,2016,,,,
Realme Plus Headphones,72964,65667,10,0,0,4.8,Ajio,0.1,9.1205,4.32,0,0,4.000000000000001,Low,2021,,,,
Samsung Lite Laptop,18718,9359,50,0,1,4.1,Ajio,0.5,11.69875,2.05,0,0.5,70,Moderate,2019,,,,
Oppo Prime Smartphone,31834,25467,20,0,0,3.9,Paytm Mall,0.2,7.9585,3.12,0,0,8.000000000000002,Low,2017,,,,
OnePlus Prime Smartwatch,68866,34433,50,0,1,3.6,JioMart,0.5,43.04125,1.8,0,0.5,70,Moderate,2017,,,,
Samsung Lite Smartwatch,69456,55564,20,1,0,3.4,JioMart,0.2,17.364,2.72,0.3,0,38,Low,2020,,,,
OnePlus Plus Laptop,45925,41332,10,0,0,4.4,Snapdeal,0.1,5.740625,3.9600000000000004,0,0,4.000000000000001,Low,2022,,,,
OnePlus Max Smartwatch,73816,36908,50,1,1,3.1,Snapdeal,0.5,46.135,1.55,0.3,0.5,100,High Manipulation,2020,,,,
Vivo Plus Smartwatch,57322,22928,60,0,1,4.7,Ajio,0.6,42.9915,1.8800000000000001,0,0.5,74,High Manipulation,2024,,,,
Vivo Lite Smartphone,74252,44551,40,0,0,3.2,Amazon,0.4,37.126,1.92,0,0,16.000000000000004,Low,2022,,,,
Realme Ultra Smartwatch,62418,49934,20,0,0,4.3,Paytm Mall,0.2,15.6045,3.44,0,0,8.000000000000002,Low,2024,,,,
Realme Plus Smartphone,9852,7881,20,0,0,4.1,JioMart,0.2,2.463,3.28,0,0,8.000000000000002,Low,2019,,,,
Redmi Pro Smartphone,33382,16691,50,1,1,4.3,Snapdeal,0.5,20.86375,2.15,0.3,0.5,100,High Manipulation,2024,,,,
Oppo Prime Smartwatch,61486,36891,40,0,0,4.2,Nykaa,0.4,30.743,2.52,0,0,16.000000000000004,Low,2025,,,,
Oppo Prime Smartwatch,79539,71585,10,0,0,5,Amazon,0.1,9.942375,4.5,0,0,4.000000000000001,Low,2015,,,,
Apple Ultra Smartwatch,19079,11447,40,0,0,4,Meesho,0.4,9.5395,2.4,0,0,16.000000000000004,Low,2020,,,,
Apple Plus Smartphone,70640,35320,50,1,1,3.1,Nykaa,0.5,44.15,1.55,0.3,0.5,100,High Manipulation,2022,,,,
Oppo Pro Headphones,66168,39700,40,1,0,2.7,Nykaa,0.4,33.084,1.62,0.3,0,46,Moderate,2016,,,,
Apple Ultra Laptop,44852,31396,30,1,0,4.8,Meesho,0.3,16.8195,3.36,0.3,0,42,Moderate,2025,,,,
Realme Prime Smartwatch,36421,25494,30,1,0,3.8,Meesho,0.3,13.657875,2.6599999999999997,0.3,0,42,Moderate,2024,,,,
OnePlus Plus Smartwatch,52071,41656,20,1,0,3.8,Nykaa,0.2,13.01775,3.04,0.3,0,38,Low,2024,,,,
OnePlus Max Smartwatch,43187,38868,10,1,0,3.7,Meesho,0.1,5.398375,3.33,0.3,0,34,Low,2019,,,,
Realme Prime Smartphone,46414,32489,30,0,0,3.3,Flipkart,0.3,17.40525,2.3099999999999996,0,0,12,Low,2018,,,,
Oppo Pro Smartwatch,40905,16362,60,0,1,2.9,JioMart,0.6,30.67875,1.16,0,0.5,74,High Manipulation,2021,,,,
OnePlus Max Headphones,67301,53840,20,1,0,3.4,Myntra,0.2,16.82525,2.72,0.3,0,38,Low,2022,,,,
Apple Plus Smartphone,51192,35834,30,0,0,4.1,Paytm Mall,0.3,19.197,2.8699999999999997,0,0,12,Low,2018,,,,
OnePlus Pro Smartwatch,27051,24345,10,1,0,3.1,JioMart,0.1,3.381375,2.79,0.3,0,34,Low,2017,,,,
Oppo Ultra Laptop,63881,25552,60,1,1,4.7,Snapdeal,0.6,47.91075,1.8800000000000001,0.3,0.5,104,High Manipulation,2020,,,,
Apple Max Laptop,52873,31723,40,1,0,4.7,Snapdeal,0.4,26.4365,2.82,0.3,0,46,Moderate,2015,,,,
Samsung Prime Headphones,37872,18936,50,1,1,3.1,Paytm Mall,0.5,23.67,1.55,0.3,0.5,100,High Manipulation,2023,,,,
Oppo Plus Smartwatch,47682,33377,30,0,0,3.8,Paytm Mall,0.3,17.88075,2.6599999999999997,0,0,12,Low,2017,,,,
Oppo Max Smartphone,6808,6127,10,0,0,4.4,JioMart,0.1,0.851,3.9600000000000004,0,0,4.000000000000001,Low,2023,,,,
Apple Pro Laptop,59213,47370,20,1,0,2.6,Amazon,0.2,14.80325,2.08,0.3,0,38,Low,2025,,,,
Apple Lite Laptop,63001,50400,20,0,0,4.9,Nykaa,0.2,15.75025,3.9200000000000004,0,0,8.000000000000002,Low,2016,,,,
Vivo Ultra Smartwatch,49042,29425,40,1,0,4.6,Nykaa,0.4,24.521,2.76,0.3,0,46,Moderate,2025,,,,
Oppo Lite Smartwatch,64683,25873,60,1,1,3.2,Myntra,0.6,48.51225,1.2800000000000002,0.3,0.5,104,High Manipulation,2020,,,,
Vivo Max Headphones,7726,6953,10,0,0,2.7,Nykaa,0.1,0.96575,2.43,0,0,4.000000000000001,Low,2022,,,,
Redmi Ultra Laptop,69004,55203,20,1,0,4.3,Ajio,0.2,17.251,3.44,0.3,0,38,Low,2024,,,,
Apple Prime Smartphone,22433,8973,60,0,1,3.4,Amazon,0.6,16.82475,1.36,0,0.5,74,High Manipulation,2022,,,,
Redmi Pro Laptop,18329,9164,50,0,1,3.3,Flipkart,0.5,11.455625,1.65,0,0.5,70,Moderate,2025,,,,
OnePlus Pro Smartphone,19046,9523,50,0,1,4.1,JioMart,0.5,11.90375,2.05,0,0.5,70,Moderate,2024,,,,
Vivo Lite Smartphone,18789,16910,10,1,0,4.4,Amazon,0.1,2.348625,3.9600000000000004,0.3,0,34,Low,2022,,,,
Vivo Plus Headphones,12850,7710,40,0,0,3.5,Snapdeal,0.4,6.425,2.1,0,0,16.000000000000004,Low,2025,,,,
Realme Plus Headphones,38554,34698,10,0,0,4.7,Flipkart,0.1,4.81925,4.23,0,0,4.000000000000001,Low,2025,,,,
Vivo Lite Smartwatch,77595,31038,60,0,1,4.3,Myntra,0.6,58.19625,1.72,0,0.5,74,High Manipulation,2020,,,,
Realme Plus Laptop,32583,26066,20,0,0,3.4,Paytm Mall,0.2,8.14575,2.72,0,0,8.000000000000002,Low,2015,,,,
Apple Prime Headphones,8025,4815,40,1,0,4.8,Amazon,0.4,4.0125,2.88,0.3,0,46,Moderate,2019,,,,
Oppo Ultra Laptop,47596,38076,20,1,0,4.2,Myntra,0.2,11.899,3.3600000000000003,0.3,0,38,Low,2024,,,,
Apple Max Laptop,39205,35284,10,1,0,2.9,JioMart,0.1,4.900625,2.61,0.3,0,34,Low,2022,,,,
Vivo Pro Headphones,43553,26131,40,1,0,4.2,Meesho,0.4,21.7765,2.52,0.3,0,46,Moderate,2025,,,,
Vivo Prime Laptop,48500,38800,20,0,0,5,JioMart,0.2,12.125,4,0,0,8.000000000000002,Low,2018,,,,
Apple Pro Headphones,71434,28573,60,1,1,3.7,Amazon,0.6,53.5755,1.4800000000000002,0.3,0.5,104,High Manipulation,2019,,,,
Apple Lite Headphones,8997,3598,60,1,1,3.6,JioMart,0.6,6.74775,1.4400000000000002,0.3,0.5,104,High Manipulation,2016,,,,
OnePlus Prime Laptop,70266,56212,20,0,0,4,Ajio,0.2,17.5665,3.2,0,0,8.000000000000002,Low,2025,,,,
Apple Pro Smartwatch,39406,19703,50,1,1,4.2,Nykaa,0.5,24.62875,2.1,0.3,0.5,100,High Manipulation,2025,,,,
OnePlus Ultra Headphones,7063,6356,10,1,0,3.7,Amazon,0.1,0.882875,3.33,0.3,0,34,Low,2016,,,,
OnePlus Ultra Headphones,58926,47140,20,1,0,2.6,Meesho,0.2,14.7315,2.08,0.3,0,38,Low,2023,,,,
Apple Ultra Smartphone,39643,23785,40,1,0,2.9,Myntra,0.4,19.8215,1.74,0.3,0,46,Moderate,2019,,,,
Redmi Lite Smartwatch,41625,20812,50,1,1,3.5,Flipkart,0.5,26.015625,1.75,0.3,0.5,100,High Manipulation,2021,,,,
OnePlus Lite Laptop,58625,52762,10,1,0,2.6,Nykaa,0.1,7.328125,2.3400000000000003,0.3,0,34,Low,2017,,,,
Oppo Prime Smartwatch,21432,8572,60,0,1,2.9,Myntra,0.6,16.074,1.16,0,0.5,74,High Manipulation,2021,,,,
OnePlus Lite Smartwatch,10646,9581,10,1,0,3.3,Paytm Mall,0.1,1.33075,2.9699999999999998,0.3,0,34,Low,2015,,,,
Oppo Prime Laptop,11404,4561,60,0,1,3.5,JioMart,0.6,8.553,1.4000000000000001,0,0.5,74,High Manipulation,2021,,,,
Vivo Ultra Smartphone,48196,24098,50,1,1,3.6,Nykaa,0.5,30.1225,1.8,0.3,0.5,100,High Manipulation,2025,,,,
Realme Lite Smartwatch,32673,16336,50,0,1,4.9,Nykaa,0.5,20.420625,2.45,0,0.5,70,Moderate,2015,,,,
Samsung Prime Headphones,57523,46018,20,1,0,2.7,Snapdeal,0.2,14.38075,2.16,0.3,0,38,Low,2020,,,,
Apple Max Smartwatch,42754,34203,20,1,0,3.6,Amazon,0.2,10.6885,2.8800000000000003,0.3,0,38,Low,2015,,,,
Realme Ultra Laptop,16466,6586,60,1,1,3.8,JioMart,0.6,12.3495,1.52,0.3,0.5,104,High Manipulation,2025,,,,
Samsung Max Smartwatch,71816,50271,30,0,0,3.9,Amazon,0.3,26.931,2.73,0,0,12,Low,2016,,,,
Realme Lite Headphones,64656,45259,30,1,0,2.9,Myntra,0.3,24.246,2.03,0.3,0,42,Moderate,2020,,,,
Redmi Max Laptop,42329,38096,10,1,0,5,Flipkart,0.1,5.291125,4.5,0.3,0,34,Low,2023,,,,
Realme Ultra Smartwatch,11033,7723,30,0,0,2.8,Paytm Mall,0.3,4.137375,1.9599999999999997,0,0,12,Low,2018,,,,
Apple Lite Smartphone,43298,21649,50,0,1,3.2,Nykaa,0.5,27.06125,1.6,0,0.5,70,Moderate,2019,,,,
Oppo Prime Laptop,58604,23441,60,1,1,4.1,Nykaa,0.6,43.953,1.64,0.3,0.5,104,High Manipulation,2025,,,,
Realme Prime Smartphone,57001,28500,50,0,1,2.8,Amazon,0.5,35.625625,1.4,0,0.5,70,Moderate,2017,,,,
Apple Ultra Laptop,23584,9433,60,1,1,3.6,Snapdeal,0.6,17.688,1.4400000000000002,0.3,0.5,104,High Manipulation,2015,,,,
OnePlus Max Smartwatch,75614,60491,20,1,0,2.5,JioMart,0.2,18.9035,2,0.3,0,38,Low,2019,,,,
OnePlus Ultra Headphones,23236,9294,60,0,1,4.6,Myntra,0.6,17.427,1.8399999999999999,0,0.5,74,High Manipulation,2024,,,,
Vivo Prime Laptop,33076,29768,10,0,0,3.8,Paytm Mall,0.1,4.1345,3.42,0,0,4.000000000000001,Low,2024,,,,
Vivo Pro Headphones,69980,34990,50,1,1,4.3,Flipkart,0.5,43.7375,2.15,0.3,0.5,100,High Manipulation,2016,,,,
Vivo Plus Smartwatch,9218,5530,40,1,0,4.8,JioMart,0.4,4.609,2.88,0.3,0,46,Moderate,2024,,,,
Vivo Prime Smartphone,78805,70924,10,1,0,4.1,Ajio,0.1,9.850625,3.69,0.3,0,34,Low,2025,,,,
Apple Prime Laptop,79600,31840,60,0,1,2.7,Paytm Mall,0.6,59.7,1.08,0,0.5,74,High Manipulation,2021,,,,
OnePlus Pro Laptop,13082,5232,60,1,1,3.9,Nykaa,0.6,9.8115,1.56,0.3,0.5,104,High Manipulation,2016,,,,
Realme Pro Laptop,32325,25860,20,1,0,2.7,JioMart,0.2,8.08125,2.16,0.3,0,38,Low,2019,,,,
Samsung Lite Headphones,17063,10237,40,1,0,2.5,Amazon,0.4,8.5315,1.5,0.3,0,46,Moderate,2024,,,,
OnePlus Lite Smartphone,22274,17819,20,1,0,2.9,Amazon,0.2,5.5685,2.32,0.3,0,38,Low,2015,,,,
Vivo Max Smartwatch,9859,8873,10,1,0,4.6,Myntra,0.1,1.232375,4.14,0.3,0,34,Low,2023,,,,
Vivo Ultra Laptop,49848,44863,10,0,0,4.9,Myntra,0.1,6.231,4.41,0,0,4.000000000000001,Low,2019,,,,
OnePlus Max Smartphone,18396,11037,40,0,0,4.1,Nykaa,0.4,9.198,2.4599999999999995,0,0,16.000000000000004,Low,2024,,,,
Realme Ultra Headphones,38883,19441,50,0,1,3,Ajio,0.5,24.301875,1.5,0,0.5,70,Moderate,2020,,,,
Redmi Lite Smartwatch,55118,33070,40,0,0,4.9,Flipkart,0.4,27.559,2.94,0,0,16.000000000000004,Low,2015,,,,
Oppo Prime Headphones,42650,29854,30,1,0,4,Nykaa,0.3,15.99375,2.8,0.3,0,42,Moderate,2017,,,,
Redmi Ultra Laptop,59651,35790,40,1,0,4.8,Paytm Mall,0.4,29.8255,2.88,0.3,0,46,Moderate,2017,,,,
Redmi Lite Laptop,23396,14037,40,0,0,4.4,Ajio,0.4,11.698,2.64,0,0,16.000000000000004,Low,2019,,,,
Oppo Max Laptop,10673,7471,30,0,0,3.7,Nykaa,0.3,4.002375,2.59,0,0,12,Low,2021,,,,
Realme Max Smartphone,11124,4449,60,1,1,4.6,Nykaa,0.6,8.343,1.8399999999999999,0.3,0.5,104,High Manipulation,2021,,,,
Redmi Prime Smartphone,73638,51546,30,1,0,4.9,Snapdeal,0.3,27.61425,3.43,0.3,0,42,Moderate,2024,,,,
Oppo Prime Smartphone,74027,66624,10,0,0,2.8,Nykaa,0.1,9.253375,2.52,0,0,4.000000000000001,Low,2017,,,,
Oppo Plus Headphones,18478,9239,50,1,1,2.6,JioMart,0.5,11.54875,1.3,0.3,0.5,100,High Manipulation,2019,,,,
Vivo Prime Laptop,19940,9970,50,0,1,3.3,Flipkart,0.5,12.4625,1.65,0,0.5,70,Moderate,2020,,,,
Oppo Max Smartwatch,31247,12498,60,0,1,4.9,Flipkart,0.6,23.43525,1.9600000000000002,0,0.5,74,High Manipulation,2015,,,,
Realme Prime Headphones,7625,3050,60,0,1,4.5,Nykaa,0.6,5.71875,1.8,0,0.5,74,High Manipulation,2022,,,,
Realme Plus Smartphone,36004,14401,60,0,1,3.2,Snapdeal,0.6,27.003,1.2800000000000002,0,0.5,74,High Manipulation,2023,,,,
Redmi Plus Laptop,40386,24231,40,1,0,3.5,Flipkart,0.4,20.193,2.1,0.3,0,46,Moderate,2025,,,,
Samsung Prime Laptop,49628,39702,20,1,0,4.3,Paytm Mall,0.2,12.407,3.44,0.3,0,38,Low,2017,,,,
Oppo Prime Smartphone,31840,22288,30,1,0,3.3,Ajio,0.3,11.94,2.3099999999999996,0.3,0,42,Moderate,2020,,,,
